Intent,user_query,bot_response,language,augmented
seasonal_outfit,summer ke liye outfit recommend karo.,monsoon ke lye saans lene wali fabrics aur layers sahi rahengi. comfortable bhi rahega.,Roman Urdu,
makeup_advice,summer wedding ke liye makeup kya ho?,matte look rakho; lips: warm brown.,Roman Urdu,
weather,sunny day mein kya pehna chahiye?,"sunny day mein breathable fabrics pehno, layering se insulation manage karo.",Roman Urdu,
shopping_recommendation,sustainable aur ethical clothing kahan milegi?,"local labels jo sustainable practices batatay hen, brand pages aur eco-fashion curated stores check karo.",Roman Urdu,
body_type_advice,tall girl ke liye outfit tips?,proportions k sath khelo'belted dresses aur layered lengths ache lagte hen.,Roman Urdu,
item_fit,trouser ka fit kaisa hona chahiye mere liye?,"trouser ka fit aisa hona chahiye ke movement easy ho, waist ya shoulder pe tightness na ho.",Roman Urdu,
makeup_tip,uneven skin tone ke liye natural makeup kaise karun?,cream bronzer aur soft brown eyeshadow se face warm karo; long-wear lipstick se din bhar flawless lagega.,Roman Urdu,
fabric,velvet garmiyon mein kaisa behave karta hai?,velvet garmiyon mein breathable hota he (agar velvet light ho); winter mein heavier fabrics better hen.,Roman Urdu,
shopping_recommendation,vintage aur thrift markets kahan milte hain?,"weekend flea markets, community thrift events aur curated vintage stores city bazaars mein milte hen.",Roman Urdu,
event,walima ke liye kya pehno?,walima ke lye color aur comfort dono socho; day mehndi ke lye light fabrics aur bright colors theek rahenge.,Roman Urdu,
makeup_tip,warm undertone ke liye natural makeup kaise karun?,cream bronzer aur soft brown eyeshadow se face warm karo; long-wear lipstick se din bhar flawless lagega.,Roman Urdu,
accessory,watch kis outfit ke saath ache lagenge?,watch simple outfits mein focal point ban sakte hen; heavy outfit ke sath subtle accessory rakho.,Roman Urdu,
formal_vs_casual,wedding ke liye formal karun ya casual?,office ke lye semi-formal rakho 'blazer aur smart trousers theek rahenge. comfortable bhi rahega.,Roman Urdu,
event,wedding ke liye kya pehno?,wedding ke lye color aur comfort dono socho; day mehndi ke lye light fabrics aur bright colors theek rahenge.,Roman Urdu,
makeup_tip,what makeup works for my acne-prone skin?,"for acne-prone skin, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my almond eyes?,"for almond eyes, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my combination skin?,"for combination skin, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my cool skin tone?,"for cool skin tone, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my dry skin?,"for dry skin, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my full lips?,"for full lips, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my hooded eyes?,"for hooded eyes, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my mature skin?,"for mature skin, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my neutral undertone?,"for neutral undertone, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my oily skin?,"for oily skin, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my oval face?,"for oval face, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my round face?,"for round face, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my sensitive skin?,"for sensitive skin, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my small lips?,"for small lips, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my square face?,"for square face, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my uneven skin tone?,"for uneven skin tone, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
makeup_tip,what makeup works for my warm skin tone?,"for warm skin tone, start with a hydrating primer, light coverage foundation, and a peachy blush; set with translucent powder.",Roman Urdu,
cultural_event,what should i wear to a brunch in karachi?,"for cultural events, mustard with delicate embroidery is a good pick.",Roman Urdu,
cultural_event,what should i wear to a date night in karachi?,"for cultural events, white with delicate embroidery is a good pick.",Roman Urdu,
cultural_event,what should i wear to a eid in karachi?,"for cultural events, beige with delicate embroidery is a good pick.",Roman Urdu,
cultural_event,what should i wear to a graduation in karachi?,"for cultural events, beige with delicate embroidery is a good pick.",Roman Urdu,
cultural_event,what should i wear to a interview in karachi?,"for cultural events, pastel pink with delicate embroidery is a good pick.",Roman Urdu,
cultural_event,what should i wear to a mehndi in karachi?,"for cultural events, pastel pink with delicate embroidery is a good pick.",Roman Urdu,
cultural_event,what should i wear to a office meeting in karachi?,"for cultural events, white with delicate embroidery is a good pick.",Roman Urdu,
cultural_event,what should i wear to a party in karachi?,"for cultural events, emerald green with delicate embroidery is a good pick.",Roman Urdu,
cultural_event,what should i wear to a wedding in karachi?,"for cultural events, white with delicate embroidery is a good pick.",Roman Urdu,
shopping_recommendation,where are the best malls to shop in karachi?,"try dolmen mall clifton for a wide mix of brands, lucky one mall for large stores and food courts, and zamzama for boutique and designer finds.",Roman Urdu,
shopping_recommendation,where can i find vintage and thrift markets?,"look for weekend flea markets, community thrift events, and curated vintage stores in city bazaars aur creative districts.",Roman Urdu,
shopping_recommendation,where can i shop in abbottabad? abbottabad mein shopping kahan hai?,try the main bazaar and local markets in abbottabad and check for nearby malls. abbottabad ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in ahmedpur east? ahmedpur east mein shopping kahan hai?,try the main bazaar and local markets in ahmedpur east and check for nearby malls. ahmedpur east ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in arif wala? arif wala mein shopping kahan hai?,try the main bazaar and local markets in arif wala and check for nearby malls. arif wala ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in attock? attock mein shopping kahan hai?,try the main bazaar and local markets in attock and check for nearby malls. attock ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in badin? badin mein shopping kahan hai?,try the main bazaar and local markets in badin and check for nearby malls. badin ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in bahawalnagar? bahawalnagar mein shopping kahan hai?,try the main bazaar and local markets in bahawalnagar and check for nearby malls. bahawalnagar ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in barikot? barikot mein shopping kahan hai?,try the main bazaar and local markets in barikot and check for nearby malls. barikot ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in bhakkar? bhakkar mein shopping kahan hai?,try the main bazaar and local markets in bhakkar and check for nearby malls. bhakkar ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in bhalwal? bhalwal mein shopping kahan hai?,try the main bazaar and local markets in bhalwal and check for nearby malls. bhalwal ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in bholari? bholari mein shopping kahan hai?,try the main bazaar and local markets in bholari and check for nearby malls. bholari ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in burewala? burewala mein shopping kahan hai?,try the main bazaar and local markets in burewala and check for nearby malls. burewala ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in chakwal? chakwal mein shopping kahan hai?,try the main bazaar and local markets in chakwal and check for nearby malls. chakwal ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in chaman? chaman mein shopping kahan hai?,try the main bazaar and local markets in chaman and check for nearby malls. chaman ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in charsadda? charsadda mein shopping kahan hai?,try the main bazaar and local markets in charsadda and check for nearby malls. charsadda ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in chichawatni? chichawatni mein shopping kahan hai?,try the main bazaar and local markets in chichawatni and check for nearby malls. chichawatni ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in chiniot? chiniot mein shopping kahan hai?,try the main bazaar and local markets in chiniot and check for nearby malls. chiniot ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in chishtian? chishtian mein shopping kahan hai?,try the main bazaar and local markets in chishtian and check for nearby malls. chishtian ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in dadu? dadu mein shopping kahan hai?,try the main bazaar and local markets in dadu and check for nearby malls. dadu ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in daska? daska mein shopping kahan hai?,try the main bazaar and local markets in daska and check for nearby malls. daska ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in dera ghazi khan? dera ghazi khan mein shopping kahan hai?,try the main bazaar and local markets in dera ghazi khan and check for nearby malls. dera ghazi khan ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in dera ismail khan? dera ismail khan mein shopping kahan hai?,try the main bazaar and local markets in dera ismail khan and check for nearby malls. dera ismail khan ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in dera murad jamali? dera murad jamali mein shopping kahan hai?,try the main bazaar and local markets in dera murad jamali and check for nearby malls. dera murad jamali ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in dipalpur? dipalpur mein shopping kahan hai?,try the main bazaar and local markets in dipalpur and check for nearby malls. dipalpur ke central bazaar aur local markets try karo.,Roman Urdu,
shopping_recommendation,where can i shop in faisalabad? faisalabad mein shopping kahan hai?,try the main bazaar and local markets in faisalabad and check for nearby malls. faisalabad ke central bazaar aur local markets try karo.,Roman Urdu,
